ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Risk
5018428,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,34,14,1,0,0,0,Laborers,1,0
5148916,M,Y,N,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,40,10,1,0,0,0,,4,0
5067542,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,57,7,1,0,0,0,,2,0
5105755,M,Y,N,0,634500,Working,Higher education,Married,House / apartment,47,7,1,1,1,0,Managers,2,0
5009595,F,Y,N,0,144000,Working,Secondary / secondary special,Married,House / apartment,47,2,1,1,1,0,Core staff,2,0
5143120,F,N,N,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,41,4,1,1,0,0,,4,0
5117584,F,N,N,0,135000,State servant,Higher education,Married,House / apartment,49,12,1,1,0,0,Accountants,2,0
5079132,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,41,12,1,0,0,0,Sales staff,2,0
5091071,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,36,13,1,0,0,1,Laborers,2,0
5126001,M,Y,Y,2,171000,Working,Secondary / secondary special,Married,House / apartment,36,3,1,0,0,0,Core staff,4,0
5021668,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,37,1,1,1,0,0,Laborers,3,0
5047674,F,N,N,1,180000,State servant,Higher education,Married,House / apartment,38,6,1,1,1,1,Core staff,3,0
5037255,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,53,8,1,1,0,0,Sales staff,2,0
5116438,F,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,40,17,1,0,0,0,Sales staff,2,0
5038689,F,Y,N,0,240750,State servant,Secondary / secondary special,Civil marriage,With parents,48,21,1,0,0,0,Laborers,2,0
5100313,F,Y,Y,0,139500,Commercial associate,Incomplete higher,Married,House / apartment,42,5,1,0,0,0,High skill tech staff,2,0
5045598,F,Y,Y,0,153000,Working,Secondary / secondary special,Married,House / apartment,40,0,1,0,0,0,,2,0
5021214,M,Y,Y,1,225000,State servant,Higher education,Married,House / apartment,34,6,1,0,1,0,Core staff,3,0
5078980,M,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,59,7,1,0,0,0,Drivers,2,0
5125147,M,N,Y,0,180000,Working,Incomplete higher,Single / not married,House / apartment,33,6,1,0,0,0,Drivers,1,0
5146429,M,Y,N,0,261000,Commercial associate,Incomplete higher,Civil marriage,With parents,24,1,1,0,0,0,Sales staff,2,0
5068377,F,N,N,1,202500,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,33,3,1,0,0,0,,2,0
5050689,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40,6,1,0,0,0,Sales staff,2,0
5066655,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,With parents,30,8,1,1,0,0,,2,0
5047990,F,N,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,54,10,1,0,0,0,Managers,2,0
5100055,M,Y,N,0,193500,Working,Secondary / secondary special,Married,House / apartment,46,5,1,0,0,0,Laborers,2,0
5009536,M,Y,N,0,216000,Working,Secondary / secondary special,Married,House / apartment,42,2,1,1,0,0,Laborers,2,0
5065815,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,52,26,1,1,0,0,Cooking staff,1,0
5117030,F,N,Y,0,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,36,10,1,1,1,0,Drivers,2,0
5125780,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,63,1,1,0,0,0,,2,0
5066885,M,Y,Y,2,85500,Working,Secondary / secondary special,Married,House / apartment,39,8,1,0,0,0,,4,0
5097045,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,53,27,1,1,0,0,Cooking staff,2,0
5066930,M,N,Y,0,391500,Working,Secondary / secondary special,Separated,House / apartment,47,4,1,0,0,0,Security staff,1,0
5045303,F,Y,Y,0,270000,State servant,Higher education,Married,House / apartment,60,34,1,0,0,0,Core staff,2,0
5024304,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,With parents,22,0,1,0,0,0,Drivers,1,0
5068583,F,N,Y,1,121500,Working,Secondary / secondary special,Married,House / apartment,44,2,1,0,1,0,Sales staff,3,0
5137487,M,Y,N,0,360000,Working,Higher education,Civil marriage,House / apartment,32,8,1,1,0,0,Managers,2,0
5067415,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,32,10,1,0,0,1,Managers,2,0
5053144,M,N,Y,1,126000,Working,Secondary / secondary special,Civil marriage,House / apartment,33,0,1,0,1,0,,3,0
5118327,F,N,N,1,180000,Working,Secondary / secondary special,Married,Rented apartment,26,3,1,1,0,0,Laborers,3,0
5024837,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,38,5,1,0,0,0,,1,0
5023212,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,39,0,1,0,0,0,Sales staff,3,0
5065661,M,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,52,1,1,1,1,0,Laborers,1,0
5021826,M,N,Y,0,270000,Commercial associate,Higher education,Married,House / apartment,42,4,1,0,0,0,High skill tech staff,2,0
5142823,M,Y,N,1,180000,Working,Higher education,Single / not married,House / apartment,40,17,1,0,1,0,Managers,2,0
5054758,F,N,Y,2,202500,Working,Secondary / secondary special,Married,House / apartment,43,17,1,1,1,0,Medicine staff,4,0
5061260,F,N,Y,0,112500,Working,Incomplete higher,Civil marriage,House / apartment,25,4,1,0,0,0,,2,0
5024193,F,Y,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,37,1,1,0,1,0,Managers,4,0
5149727,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,52,4,1,0,0,0,,2,0
5048427,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,House / apartment,54,23,1,0,1,0,Accountants,1,0
5089577,F,N,N,0,202500,Commercial associate,Higher education,Married,House / apartment,30,7,1,1,0,0,Sales staff,2,0
5085938,F,N,Y,1,112500,Working,Higher education,Married,With parents,26,1,1,0,0,0,Core staff,3,0
5026089,F,N,Y,0,67500,Working,Secondary / secondary special,Widow,House / apartment,56,13,1,1,1,0,,1,0
5089501,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,24,0,1,1,1,0,Drivers,1,0
5036943,F,N,Y,0,391500,Working,Secondary / secondary special,Single / not married,House / apartment,38,16,1,0,0,0,Managers,1,0
5146056,F,N,Y,0,157500,Working,Secondary / secondary special,Separated,House / apartment,53,0,1,0,0,0,Laborers,1,0
5090328,F,N,Y,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,45,6,1,0,0,0,,2,0
5100028,F,N,N,0,135000,State servant,Higher education,Married,House / apartment,49,12,1,1,0,0,Accountants,2,0
5052813,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,47,12,1,0,0,0,Managers,2,0
5113195,F,N,N,1,81000,State servant,Higher education,Married,With parents,32,6,1,0,0,0,Core staff,3,0
5090984,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,37,7,1,0,0,0,Cooking staff,1,0
5149763,F,N,Y,1,180000,State servant,Secondary / secondary special,Single / not married,House / apartment,36,10,1,0,1,0,Medicine staff,2,0
5137095,F,Y,N,0,180000,Working,Secondary / secondary special,Married,With parents,33,0,1,0,1,0,,2,0
5113962,M,Y,N,0,247500,Working,Incomplete higher,Single / not married,House / apartment,23,0,1,1,0,0,Managers,1,0
5052711,F,N,Y,2,90000,Working,Higher education,Married,House / apartment,34,1,1,0,0,0,,4,0
5009694,M,Y,N,0,1350000,Commercial associate,Higher education,Married,Municipal apartment,35,4,1,0,1,1,Managers,2,0
5021529,F,N,N,0,202500,Working,Higher education,Married,House / apartment,52,13,1,0,0,1,Core staff,2,0
5068481,M,Y,N,1,229500,State servant,Secondary / secondary special,Married,House / apartment,59,11,1,0,0,0,Managers,3,0
5010158,M,Y,Y,0,202500,Commercial associate,Lower secondary,Married,House / apartment,50,21,1,0,0,0,,2,0
5023268,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,42,3,1,0,1,0,Accountants,3,0
5024145,F,Y,N,0,180000,Working,Higher education,Married,With parents,31,2,1,1,1,0,Accountants,2,0
5065376,F,N,Y,0,215550,Working,Higher education,Married,House / apartment,28,2,1,0,1,0,High skill tech staff,2,1
5053207,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,25,1,1,0,0,0,High skill tech staff,2,0
5143635,F,Y,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,50,6,1,0,0,0,Security staff,2,0
5114044,F,N,N,0,99000,Working,Higher education,Married,House / apartment,40,15,1,0,0,0,,2,0
5089904,M,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,36,3,1,0,0,0,Low-skill Laborers,2,0
5068691,M,N,Y,0,148500,Working,Secondary / secondary special,Single / not married,House / apartment,32,2,1,0,0,0,Laborers,1,0
5092170,M,Y,Y,3,81000,Working,Secondary / secondary special,Married,House / apartment,34,0,1,0,0,0,Laborers,5,0
5036293,F,N,Y,0,135000,State servant,Secondary / secondary special,Separated,House / apartment,49,15,1,0,1,0,Laborers,1,0
5105615,F,Y,Y,2,135000,Working,Higher education,Married,House / apartment,33,1,1,0,0,0,Accountants,4,0
5067035,M,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,54,24,1,0,0,1,Drivers,2,0
5139932,M,Y,Y,1,189000,Working,Incomplete higher,Married,House / apartment,41,6,1,0,1,0,,3,0
5026472,F,Y,Y,1,126000,Working,Secondary / secondary special,Married,House / apartment,22,1,1,0,0,0,Waiters/barmen staff,3,0
5026622,F,N,N,1,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,37,10,1,1,0,0,,3,0
5024551,M,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,38,10,1,1,0,0,Laborers,2,0
5021317,M,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,46,0,1,0,0,0,Laborers,2,0
5045437,M,N,N,1,135000,Working,Secondary / secondary special,Married,Municipal apartment,39,18,1,0,0,0,Laborers,3,0
5126541,F,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,28,9,1,0,0,0,Laborers,2,0
5010701,F,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,38,8,1,0,0,0,Sales staff,4,0
5068133,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,50,7,1,0,0,0,Laborers,2,0
5125333,M,Y,Y,2,337500,State servant,Secondary / secondary special,Married,Office apartment,35,10,1,0,0,0,Laborers,4,0
5042062,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,43,20,1,1,1,0,,4,0
5067620,M,Y,Y,1,225000,State servant,Higher education,Married,House / apartment,31,8,1,1,0,0,,3,0
5095160,F,N,Y,1,315000,Commercial associate,Higher education,Single / not married,House / apartment,37,6,1,0,0,0,,2,0
5135624,F,N,Y,1,157500,Working,Incomplete higher,Single / not married,With parents,31,1,1,0,0,0,Core staff,2,0
5029476,M,Y,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,44,7,1,1,1,0,,2,0
5010951,F,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,37,7,1,0,0,0,Managers,3,0
5139881,F,Y,Y,0,720000,Commercial associate,Higher education,Separated,House / apartment,56,13,1,1,1,0,Managers,1,0
5045830,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,37,2,1,0,0,0,Laborers,2,0
5142365,M,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,44,2,1,1,1,0,Drivers,3,0
5022877,F,Y,Y,2,225000,Commercial associate,Higher education,Married,House / apartment,38,9,1,0,0,0,Private service staff,4,0
5143121,F,N,N,2,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,41,4,1,1,0,0,,4,0
5042336,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,28,6,1,0,0,0,Laborers,3,0
5142820,M,N,N,1,315000,Working,Secondary / secondary special,Married,House / apartment,48,4,1,0,0,0,Laborers,3,0
5090501,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,49,7,1,0,0,0,Laborers,2,0
5035923,F,Y,Y,1,180000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,42,1,1,0,0,0,Laborers,3,0
5139681,F,Y,N,1,166500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,38,10,1,0,0,0,Sales staff,3,0
5116504,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,24,1,1,0,0,0,Sales staff,2,0
5058532,M,N,N,0,391500,Working,Secondary / secondary special,Single / not married,Municipal apartment,25,1,1,0,0,0,Sales staff,1,1
5068002,F,N,Y,0,76500,Working,Secondary / secondary special,Married,House / apartment,53,13,1,1,1,0,Laborers,2,0
5022304,F,N,Y,0,90000,Working,Secondary / secondary special,Separated,House / apartment,52,9,1,0,0,0,,1,0
5090032,F,N,Y,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,44,4,1,0,0,0,Sales staff,3,0
5068842,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,62,11,1,1,1,0,Secretaries,1,0
5041899,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,43,4,1,1,1,0,Sales staff,2,0
5066531,F,N,Y,0,247500,Working,Secondary / secondary special,Widow,House / apartment,49,13,1,0,0,0,,1,0
5053281,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,42,6,1,0,1,0,Drivers,2,0
5085648,M,N,Y,1,90000,Working,Secondary / secondary special,Separated,House / apartment,33,0,1,0,0,0,Laborers,2,0
5054510,M,Y,Y,0,78750,Working,Secondary / secondary special,Single / not married,House / apartment,22,0,1,1,0,0,Sales staff,1,0
5009917,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,34,1,1,0,1,0,Accountants,4,0
5140106,M,Y,Y,0,360000,Working,Secondary / secondary special,Married,House / apartment,55,2,1,0,0,0,Laborers,2,0
5045051,F,N,N,0,202500,Working,Higher education,Single / not married,House / apartment,32,1,1,0,0,1,Laborers,1,0
5024341,M,Y,Y,0,198000,Working,Secondary / secondary special,Married,House / apartment,57,3,1,0,0,0,Drivers,2,0
5022198,M,Y,Y,3,135000,Working,Secondary / secondary special,Married,House / apartment,32,2,1,0,0,1,Laborers,5,0
5067726,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,28,7,1,1,1,0,Managers,3,0
5044708,F,Y,Y,0,450000,State servant,Higher education,Married,House / apartment,62,0,1,0,1,0,,2,0
5010369,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,26,5,1,0,0,1,Medicine staff,2,0
5009646,M,N,N,0,117000,Working,Secondary / secondary special,Single / not married,House / apartment,40,10,1,1,0,0,Low-skill Laborers,1,0
5090434,M,Y,Y,0,427500,Working,Secondary / secondary special,Civil marriage,House / apartment,54,3,1,0,0,0,Managers,2,0
5053509,M,Y,Y,4,157500,Working,Higher education,Married,House / apartment,31,4,1,0,0,0,Managers,6,0
5118271,F,N,N,0,99000,Working,Secondary / secondary special,Married,With parents,53,14,1,1,0,0,Medicine staff,2,0
5042300,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,41,5,1,1,1,0,Drivers,3,0
5113335,M,N,Y,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,57,7,1,0,0,0,Security staff,1,0
5113278,M,N,Y,0,112500,Working,Secondary / secondary special,Married,With parents,26,0,1,0,0,0,Low-skill Laborers,2,0
5022316,M,Y,N,1,270000,Commercial associate,Higher education,Married,House / apartment,31,3,1,0,0,0,Managers,3,0
5114651,F,N,Y,0,112500,Working,Incomplete higher,Single / not married,House / apartment,22,0,1,0,0,0,Sales staff,1,0
5088292,M,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,47,0,1,0,0,0,Drivers,3,0
5065648,F,N,Y,0,67500,Working,Secondary / secondary special,Married,Office apartment,28,6,1,1,1,0,Core staff,2,0
5088671,M,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,25,4,1,0,0,0,Core staff,1,0
5026543,M,N,Y,1,202500,Working,Lower secondary,Single / not married,House / apartment,44,7,1,1,1,0,,2,0
5146405,M,N,Y,0,211500,Working,Secondary / secondary special,Single / not married,House / apartment,27,3,1,1,1,0,Core staff,1,0
5149553,F,N,Y,1,247500,Commercial associate,Higher education,Married,House / apartment,39,3,1,0,0,1,Managers,3,0
5009122,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,43,1,1,0,0,0,,1,0
5091894,M,N,N,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,27,4,1,0,0,0,Sales staff,1,0
5100213,M,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,37,1,1,1,0,0,Laborers,4,0
5105349,F,N,N,0,90000,Working,Higher education,Married,House / apartment,31,11,1,0,0,0,High skill tech staff,2,0
5009879,F,N,Y,2,144000,Working,Secondary / secondary special,Married,Municipal apartment,26,5,1,1,0,0,Laborers,4,0
5112963,F,Y,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,32,3,1,0,0,0,Cleaning staff,4,0
5010649,M,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,24,1,1,1,1,0,Laborers,3,0
5069429,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,Municipal apartment,46,0,1,0,1,0,Sales staff,2,0
5096594,F,N,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,31,4,1,1,1,0,Core staff,1,0
5052799,F,N,Y,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,52,6,1,0,1,0,,1,0
5045213,F,N,Y,1,76500,Working,Secondary / secondary special,Married,House / apartment,43,24,1,1,0,0,Medicine staff,3,0
5009267,M,Y,N,0,337500,State servant,Higher education,Married,With parents,28,4,1,1,1,0,Managers,2,0
5023363,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,29,6,1,1,0,0,,1,0
5125327,F,Y,N,0,135000,Working,Secondary / secondary special,Civil marriage,With parents,27,1,1,0,1,0,Sales staff,2,0
